latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
34.114,-118.1859,060371836202003,060371831011010,,,,
34.114,-118.1802,060371831031013,060371831031014,060371831031012,,,
34.114,-118.1801,060371831031012,060371831031013,060371831031014,,,
34.114,-118.1769,060371831032013,,,,,
34.1141,-118.3875,060372611011008,060372611011005,060371943003001,,,
34.1141,-118.3779,060371942001019,060372611011000,,,,
34.1141,-118.3444,060371941011001,,,,,
34.1141,-118.3436,060371897021010,,,,,
34.1141,-118.3199,060371894003000,060371894003003,,,,
34.1141,-118.3116,060371893001006,060371893001007,060371893001005,060371893001000,060371893001004,
34.1141,-118.2823,060371882023001,060371882023002,,,,
34.1141,-118.2755,060371882011000,,,,,
34.1141,-118.2692,060379800091077,,,,,
34.1141,-118.2403,060371864031009,060371864032007,,,,
34.1141,-118.2249,060371863023010,060371863023000,060371863022000,,,
34.1141,-118.2037,060371835102003,060371835102005,,,,
34.1141,-118.1861,060371836202003,060371836202000,,,,
34.1142,-118.4323,060372611022004,,,,,
34.1142,-118.3791,060371943003000,060372611011000,060371942001019,,,
34.1142,-118.3712,060371941021004,,,,,
34.1142,-118.3073,060379800091090,060379800091101,,,,
34.1142,-118.2974,060371892021002,060371892021003,,,,
34.1142,-118.2812,060371882023001,060371882023000,,,,
34.1142,-118.2751,060371882011000,,,,,
34.1142,-118.2512,060371871022009,060371871022008,060371871022001,060371871022002,,
34.1142,-118.2451,060371864012012,060371864012010,060371864012020,,,
34.1142,-118.2429,060371864012020,060371864012017,,,,
34.1142,-118.1932,060371836201026,060371836201025,,,,
34.1142,-118.1918,060371836201027,060371836201025,,,,
34.1143,-118.4774,060372622001003,,,,,
34.1143,-118.3937,060372611011010,060372611011011,,,,
34.1143,-118.3458,060371941011001,,,,,
34.1143,-118.3255,060371896003004,060371896003000,,,,
34.1143,-118.3134,060371893001004,060371893001002,060371893001003,,,
34.1143,-118.203,060371835102003,060371835102004,060371835102000,,,
34.1143,-118.2021,060371835101004,060371835102004,060371835101002,060371835102000,,
34.1143,-118.1758,060371831032014,060371831032013,060371831032009,,,
34.1143,-118.1742,060371831032007,060371831032009,060371831032006,,,
34.1144,-118.4733,060372622001000,060372622001009,060372622001002,,,
34.1144,-118.3587,060371941011015,,,,,
34.1144,-118.3359,060371897012009,060371897012005,,,,
34.1144,-118.324,060371894002004,,,,,
34.1144,-118.3006,060371893002000,,,,,
34.1144,-118.29,060371891021005,060371891021010,060371891021004,,,
34.1144,-118.2857,060371891021000,060371891021003,060371882023004,060371882022011,,
34.1144,-118.2561,060371871011005,060371871021000,060371871011004,060371871011012,,
34.1144,-118.2362,060371863023014,060371864031005,060371863023013,060371864031004,,
34.1144,-118.2274,060371863023008,060371863023009,060371863023001,060371863023010,,
34.1144,-118.2216,060371862031007,,,,,
34.1144,-118.2165,060371862031007,,,,,
34.1144,-118.2114,060371851001003,060371851001000,060371862031000,060371862031001,,
34.1144,-118.2009,060371835101002,060371835101003,060371835101004,060371835101005,,
34.1144,-118.189,060371836202001,060371836202002,060371836201014,,,
34.1144,-118.1815,060371831011010,060371831031014,060371831011012,060371831031013,,
34.1144,-118.1779,060371831041021,060371831032012,060371831032013,,,
34.1145,-118.4026,060372611012003,,,,,
34.1145,-118.3802,060371943003000,060372611011000,060372611011004,,,
34.1145,-118.367,060371941021005,060371941021006,,,,
34.1145,-118.319,060371894003000,060371894001021,,,,
34.1145,-118.29,060371891021005,060371891021004,060371891021010,,,
34.1145,-118.2756,060371882011000,060371882021005,,,,
34.1145,-118.2621,060371871012017,060371871012025,,,,
34.1145,-118.2464,060371864012009,060371864012011,060371864012008,060371864012010,,
34.1146,-118.4753,060372622001003,,,,,
34.1146,-118.4464,060372612001038,060372612001035,060372612001043,060372612001042,060372612001054,060372612002005
34.1146,-118.4039,060372611012003,060372611012004,,,,
34.1146,-118.3611,060371941022000,,,,,
34.1146,-118.3607,060371941022000,060371941011012,,,,
34.1146,-118.3371,060371897021004,060371897021001,,,,
34.1146,-118.3364,060371897021000,060371897012009,,,,
34.1146,-118.3309,060371897012012,060371897012005,,,,
34.1146,-118.3254,060371896003002,060371896003000,060371896003004,,,
34.1146,-118.2361,060371863023014,060371863023013,060371864031004,,,
34.1146,-118.235,060371863023013,060371863021008,060371863023012,,,
34.1146,-118.1938,060371836102000,060371836102003,060371836201011,060371836201025,,
34.1146,-118.1937,060371836102003,060371836201025,060371836201011,060371836102000,,
34.1147,-118.4272,060372611022004,,,,,
34.1147,-118.4195,060372611021003,,,,,
34.1147,-118.4039,060372611012003,060372611012004,,,,
34.1147,-118.3972,060372611011007,,,,,
34.1147,-118.3315,060371897012005,,,,,
34.1147,-118.2736,060371882011000,,,,,
34.1147,-118.2593,060371871011006,060371871012012,060371871011007,060371871012016,,
34.1147,-118.2349,060371863021017,060371863023012,060371863021008,,,
34.1147,-118.1923,060371836201025,,,,,
34.1147,-118.1887,060371836201021,060371836201016,060371836202002,060371836202001,,
34.1148,-118.444,060372612001038,,,,,
34.1148,-118.3741,060371941021004,060371942001000,,,,
34.1148,-118.2847,060371882022011,060371882023004,060371882023003,,,
34.1148,-118.2643,060371871012010,060371871012022,,,,
34.1148,-118.264,060371871012011,060371871012022,060371871012018,060371871012023,,
34.1148,-118.2505,060371871022001,060371871022009,060371871022000,,,
34.1148,-118.1906,060371836201014,060371836201025,060371836201027,,,
34.1148,-118.1869,060371836202000,060371836201021,,,,
34.1148,-118.1826,060371831011010,060371831011012,060371831011009,,,
34.1148,-118.179,060371831031011,060371831041021,060371831031012,,,
34.1149,-118.3668,060371941021005,,,,,
34.1149,-118.3645,060371941021003,060371941021009,060371941021004,,,
34.1149,-118.3437,060371897021009,060371897021004,060371897021010,,,
34.1149,-118.2949,060371892021000,060371892021004,060371892021002,,,
34.1149,-118.2941,060371892021000,,,,,
34.1149,-118.2933,060371892021000,060371892021004,,,,
34.1149,-118.2769,060371882021004,060371882021006,060371882021005,,,
34.1149,-118.2535,060371871022002,060371871011002,060371871022003,060371871011003,,
34.1149,-118.2458,060371864012012,060371864012007,060371864012010,060371864012008,,
34.1149,-118.2054,060371835102002,060371835103005,060371835102003,,,
34.1149,-118.2039,060371835102002,060371835102001,060371835102003,,,
34.1149,-118.1867,060371836202000,,,,,
34.1149,-118.1749,060371831032009,060371831032007,060371831032014,060371831032015,,
34.1149,-118.1732,060371831032011,060371831032006,060371831032007,,,
34.115,-118.4229,060372611022004,060372611021000,060372611022006,,,
34.115,-118.3472,060371941011001,,,,,
34.115,-118.3161,060371894001021,060371893001002,,,,
34.115,-118.3153,060371893001003,060371893001002,,,,
34.115,-118.3151,060371893001002,060371893001003,,,,
34.115,-118.3141,060371893001002,,,,,
34.115,-118.3124,060371893001004,,,,,
34.115,-118.2419,060371864012014,060371864012015,,,,
34.115,-118.2101,060371862032000,060371862031000,060371851001000,,,
34.115,-118.2059,060371835103005,060371835103002,060371835103004,,,
34.115,-118.1796,060371831031010,060371831031011,060371831031013,060371831031012,,
34.1151,-118.3633,060371941021003,,,,,
34.1151,-118.3284,060371896003003,060371896003005,,,,
34.1151,-118.3189,060371894001021,060371894003000,,,,
34.1151,-118.2614,060371871012017,060371871012016,,,,
34.1151,-118.2553,060371871011003,060371871011004,060371871011012,,,
34.1151,-118.2055,060371835103005,060371835103004,,,,
34.1151,-118.1767,060371831032014,060371831032013,060371831041021,,,
34.1152,-118.4746,060372622001003,,,,,
34.1152,-118.4635,060372621003001,060372621003000,060372622001000,,,
34.1152,-118.4241,060372611022004,060372611022006,,,,
34.1152,-118.3444,060371897021009,060371897021010,060371941011001,,,
34.1152,-118.2837,060371882022011,060371882023002,060371882023003,,,
34.1152,-118.2656,060371883003000,,,,,
34.1152,-118.2397,060371864031008,060371864031007,060371864031009,060371864031006,,
34.1152,-118.1991,060371835101000,060371835101001,060371835101003,,,
34.1152,-118.1962,060371836101010,060371836101008,060371836101009,,,
34.1152,-118.1898,060371836201014,,,,,
34.1152,-118.1837,060371831011011,060371831011010,060371831011009,,,
34.1153,-118.4329,060372611022004,,,,,
34.1153,-118.3672,060371941021005,,,,,
34.1153,-118.2815,060371882022011,060371882023001,060371882023000,,,
34.1153,-118.2786,060371882022003,060371882021004,060371882023000,060371882021006,,
34.1153,-118.2586,060371871012012,060371871012013,060371871011006,060371871011005,,
34.1153,-118.2382,060371864031005,060371864031006,,,,
34.1153,-118.232,060371863021014,060371863021002,,,,
34.1153,-118.221,060371862031007,,,,,
34.1153,-118.2196,060371862031003,,,,,
34.1153,-118.1896,060371836201014,060371836202002,,,,
34.1154,-118.4826,060372622001021,060372623011011,060372623011010,060372623011012,,
34.1154,-118.3993,060372611012003,,,,,
34.1154,-118.3263,060371896003004,060371896003000,060371896003003,,,
34.1154,-118.2943,060371892021000,060371892021002,,,,
34.1154,-118.2794,060371882023000,060371882022003,060371882022011,,,
34.1154,-118.2638,060371871012010,060371883003009,060371883003000,,,
34.1154,-118.2433,060371864012013,060371864012012,060371864012020,,,
34.1154,-118.2031,060371835102001,,,,,
34.1154,-118.1809,060371831011012,060371831031013,060371831011007,060371831031010,,
34.1155,-118.4274,060372611022004,,,,,
34.1155,-118.3611,060371941011012,060371941021000,060371941022000,,,
34.1155,-118.2946,060371892021002,,,,,
34.1155,-118.2902,060371891021006,060371891021005,060371892021000,,,
34.1155,-118.2633,060371871012018,060371871012011,060371871012017,060371871012010,,
34.1155,-118.2358,060371863021016,060371863021009,060371863021008,,,
34.1155,-118.2209,060371862031003,060371862031004,060371862031007,,,
34.1155,-118.2132,060371862031000,,,,,
34.1155,-118.2073,060371835103002,060371835103006,060371862032000,,,
34.1155,-118.1977,060371835101000,060371836101009,060371836101010,,,
34.1155,-118.1946,060371836101008,060371836102000,060371836201024,,,
34.1155,-118.1864,060371836201019,060371836201023,060371836202000,060371836201021,,
34.1155,-118.1843,060371831011009,060371832202007,060371831011011,060371836202000,,
34.1155,-118.1723,060371831032006,060371831032008,060371831032011,060371831032018,,
34.1156,-118.3909,060372611011007,060372611011008,,,,
34.1156,-118.3569,060371941011011,060371941011015,,,,
34.1156,-118.3215,060371894003002,060371894003000,060371894002000,060371894003001,,
34.1156,-118.2987,060371892021003,,,,,
34.1156,-118.2758,060371882021005,060371882021001,,,,
34.1156,-118.2705,060379800091077,,,,,
34.1156,-118.2543,060371871011002,060371871011003,,,,
34.1156,-118.2513,060371871022000,060371871022001,,,,
34.1156,-118.2466,060371864012008,060371864012007,060371864012002,,,
34.1156,-118.1783,060371831031008,060371831041021,060371831031011,,,
34.1156,-118.174,060371831032011,060371831032016,060371831032007,060371831032015,,
34.1157,-118.4744,060372622001003,,,,,
34.1157,-118.4739,060372622001003,,,,,
34.1157,-118.3486,060371941011001,060371941011002,,,,
34.1157,-118.3134,060371893001002,060371893001004,060371893001000,,,
34.1157,-118.3132,060371893001000,060371893001004,,,,
34.1157,-118.2733,060371882021003,060371882021005,060371882011000,060371882021002,,
34.1157,-118.2401,060371864012014,,,,,
34.1157,-118.2386,060371864031007,060371864031001,060371864031006,060371864031005,,
34.1157,-118.2358,060371863021009,060371863021016,060371864031002,060371864031004,,
34.1157,-118.2117,060371862032000,060371862031000,060371862032007,,,
34.1157,-118.2018,060371835103003,060371835102000,060371835101001,060371835101002,,
34.1157,-118.1946,060371836101008,060371836201024,,,,
34.1157,-118.1942,060371836201024,060371836201011,060371836102000,,,
34.1157,-118.1912,060371836201007,060371836201014,060371836201025,060371836201011,,
34.1157,-118.1888,060371836201017,060371836201014,060371836201016,,,
34.1157,-118.1871,060371836201021,060371836201017,060371836201020,060371836201019,,
34.1157,-118.1758,060371831032014,060371831032015,060371831041021,,,
34.1158,-118.4185,060372611021003,,,,,
34.1158,-118.3956,060372611011007,,,,,
34.1158,-118.3927,060372611011007,,,,,
34.1158,-118.3286,060371896003003,060371896003000,,,,
34.1158,-118.3258,060371896003002,060371896003000,060371896003004,,,
34.1158,-118.3241,060371896003000,060371894003001,060371894002004,,,
34.1158,-118.3102,060371893001000,060371893001007,,,,
34.1158,-118.2663,060371883003000,,,,,
34.1158,-118.2607,060371871012016,060371871012012,,,,
34.1158,-118.2531,060371871022002,060371871022001,060371871011002,060371871011001,,
34.1158,-118.2387,060371864031007,060371864031001,,,,
34.1158,-118.2284,060371863021014,,,,,
34.1158,-118.182,060371831011012,060371831011007,060371831011009,060371831011008,,
34.1159,-118.3888,060372611011008,,,,,
34.1159,-118.3868,060372611011008,060372611011004,060372611011005,,,
34.1159,-118.3697,060371941021004,060371941021008,,,,
34.1159,-118.3451,060371897021009,,,,,
34.1159,-118.2578,060371871011005,060371871012013,060371871011004,060371871012014,,
34.1159,-118.2519,060371871022001,,,,,
34.1159,-118.2198,060371862031003,,,,,
34.1159,-118.2171,060371862031007,,,,,
34.1159,-118.2055,060371835103004,,,,,
34.1159,-118.2038,060371835103003,060371835102001,060371835103004,060371835102002,,
34.1159,-118.1945,060371836101008,060371836201024,060371836101007,060371836201010,,
34.1159,-118.1791,060371831031007,060371831031008,060371831031010,060371831031011,,
34.1159,-118.1719,060371831032008,060371831032006,,,,
34.116,-118.3656,060371941021003,,,,,
34.116,-118.331,060371897012012,060371897012005,,,,
34.116,-118.2967,060371892021002,,,,,
34.116,-118.2955,060371892021002,,,,,
34.116,-118.2645,060371883003009,060371883003008,060371883003000,,,
34.116,-118.2403,060371864012015,060371864012014,,,,
34.116,-118.234,060371863021008,060371863021002,,,,
34.1161,-118.4435,060372612001038,060372612001014,,,,
34.1161,-118.4347,060372612002000,060372611022003,060372611022004,,,
34.1161,-118.3687,060371941021006,060371941021004,060371941021008,,,
34.1161,-118.3101,060371893001000,,,,,
34.1161,-118.2724,060371882011000,060371882021000,060371882021002,,,
34.1161,-118.263,060371871012010,060371883002011,060371883003009,,,
34.1161,-118.2549,060371871011002,060371871011003,,,,
34.1161,-118.2441,060371864012007,060371864012013,060371864012012,060371864011006,,
34.1161,-118.2132,060371862031000,060371862032007,,,,
34.1161,-118.2114,060371862032007,060371862032000,,,,
34.1161,-118.2101,060371862032002,060371862032000,060371862032001,,,
34.1161,-118.188,060371836201017,060371836201014,060371836201015,,,
34.1162,-118.4632,060372621003000,,,,,
34.1162,-118.3709,060371941021004,,,,,
34.1162,-118.3624,060371941022000,060371941021001,060371941021000,,,
34.1162,-118.3215,060371894003000,060371894003001,,,,
34.1162,-118.2627,060371871012010,060371871012017,060371871012016,,,
34.1162,-118.239,060371864012014,060371864011008,060371864011011,,,
34.1162,-118.2376,060371864031001,060371864031005,060371864031004,,,
34.1162,-118.196,060371836101006,060371836101009,060371836101007,060371836101008,,
34.1162,-118.1765,060371831041021,,,,,
34.1162,-118.1723,060371831032008,,,,,
34.1163,-118.3815,060372611011000,060372611011004,,,,
34.1163,-118.3611,060371941021000,060371941011012,,,,
34.1163,-118.3215,060371894003000,060371894003001,,,,
34.1163,-118.3162,060371894001021,060371893001002,,,,
34.1163,-118.283,060371882022007,060371882022011,,,,
34.1163,-118.2803,060371882022003,060371882022011,060371882022007,,,
34.1163,-118.1804,060371831011007,060371831011006,060371831031010,060371831031007,,
34.1164,-118.3865,060372611011004,,,,,
34.1164,-118.2332,060371863021002,,,,,
34.1164,-118.223,060371863023000,,,,,
34.1164,-118.2208,060371862031003,060371862021005,,,,
34.1164,-118.2186,060371862031003,060371862031007,,,,
34.1164,-118.1928,060371836201008,060371836201010,060371836201011,,,
34.1164,-118.1868,060371836201014,060371836201018,060371836201013,,,
34.1164,-118.1852,060371836201012,060371832202001,060371832202007,,,
34.1164,-118.1835,060371831011008,060371831011002,060371831011009,060371832202007,,
34.1164,-118.1776,060371831031009,060371831031008,060371831041021,,,
34.1164,-118.1749,060371831041022,060371831032016,060371831032015,,,
34.1165,-118.2898,060371891021002,,,,,
34.1165,-118.2669,060371883003000,060371883003002,,,,
34.1165,-118.2599,060371871012013,060371871012012,,,,
34.1165,-118.2475,060371864012008,060371864012002,,,,
34.1165,-118.2435,060371864011006,060371864012014,060371864012015,,,
34.1165,-118.2266,060371863021001,060371863021014,,,,
34.1165,-118.2247,060371863021015,,,,,
34.1165,-118.2229,060371863023000,060371862031004,060371862031003,,,
34.1165,-118.1974,060371836101006,060371835101000,060371836101009,,,
34.1165,-118.1834,060371831011008,060371831011002,,,,
34.1166,-118.3263,060371896003000,,,,,
34.1166,-118.2652,060371883003003,060371883003000,060371883003008,,,
34.1166,-118.257,060371871012015,060371871011003,060371871012014,060371871011004,,
34.1166,-118.2283,060371863021001,,,,,
34.1166,-118.1927,060371836201008,060371836201010,060371836201009,,,
34.1166,-118.1719,060371831032010,060371831032008,,,,
34.1167,-118.3721,060371941021004,,,,,
34.1167,-118.3713,060371941021004,,,,,
34.1167,-118.321,060371894003000,,,,,
34.1167,-118.2859,060371882022007,060371891021000,,,,
34.1167,-118.2774,060371882022003,,,,,
34.1167,-118.2622,060371871012010,,,,,
34.1167,-118.2527,060371871011001,060371871022001,060371871022000,060371871011000,,
34.1167,-118.2453,060371864012007,060371864012002,,,,
34.1167,-118.2432,060371864012015,060371864011006,060371864011003,,,
34.1167,-118.2366,060371864031001,060371864031002,060371864031004,,,
34.1167,-118.23,060371863021001,060371863021002,,,,
34.1167,-118.2122,060371862032007,,,,,
34.1167,-118.2015,060371835103000,060371835101001,060371835103003,,,
34.1167,-118.1815,060371831011007,060371831011006,060371831011008,060371831011002,,
34.1167,-118.1756,060371831041021,060371831041022,,,,
34.1168,-118.3733,060371941023003,,,,,
34.1168,-118.3113,060371893001000,,,,,
34.1168,-118.2761,060371882022004,060371882021001,060371882021004,,,
34.1168,-118.2743,060371882021001,060371882021002,060371882021005,060371882021003,,
34.1168,-118.2636,060371883003008,060371883002011,060371883003009,,,
34.1168,-118.2236,060371863023000,060371863021015,,,,
34.1168,-118.2051,060371835103004,,,,,
34.1168,-118.1786,060371831031004,060371831031007,060371831031009,060371831031008,,
34.1169,-118.4014,060372611012003,,,,,
34.1169,-118.3991,060372611012003,,,,,
34.1169,-118.3861,060372611011004,,,,,
34.1169,-118.262,060371871012010,,,,,
34.1169,-118.2397,060371864012015,060371864012014,060371864011012,060371864011011,,
34.1169,-118.2332,060371863021003,060371863021008,060371863021002,,,
34.1169,-118.2206,060371862021005,060371862021004,060371862021003,,,
34.1169,-118.1942,060371836201009,060371836201010,060371836101004,060371836101007,,
34.1169,-118.1872,060371836201014,,,,,
34.1169,-118.1846,060371832202000,060371832202007,060371832202001,,,
34.1169,-118.1759,060371831041021,,,,,
34.1169,-118.1723,060371831032005,060371831032008,060371831032004,060371831032010,,
34.117,-118.4007,060372611012003,,,,,
34.117,-118.343,060371437002018,,,,,
34.117,-118.3215,060371894003000,060371894003001,,,,
34.117,-118.286,060371891021000,060371882022010,060371882022007,,,
34.117,-118.2788,060371882022005,060371882022007,060371882022003,,,
34.117,-118.2717,060379800091084,060371882011000,060379800091073,060379800091077,,
34.117,-118.2637,060371883003008,060371883002009,060371883002011,,,
34.117,-118.2348,060371863021009,,,,,
34.117,-118.2243,060371863021015,,,,,
34.117,-118.2158,060371862031001,060371862011013,,,,
34.117,-118.2081,060371862032003,060371862032000,060371862032001,,,
34.117,-118.174,060371831032016,060371831041022,060371831032005,,,
34.1171,-118.4298,060372611022004,060372611022007,,,,
34.1171,-118.4039,060372611012003,060372611012004,,,,
34.1171,-118.3843,060372611011004,,,,,
34.1171,-118.3797,060372611011000,,,,,
34.1171,-118.3666,060371941021004,060371941021000,060371941021003,,,
34.1171,-118.3373,060371897021000,060371897021001,,,,
34.1171,-118.3138,060371893001002,,,,,
34.1171,-118.2805,060371882022007,060371882022005,,,,
34.1171,-118.2592,060371871012013,060371871012014,,,,
34.1171,-118.2384,060371864011011,060371864011007,,,,
34.1171,-118.2242,060371863021015,,,,,
34.1171,-118.2049,060371835103002,060371835103004,060371835103001,,,
34.1171,-118.2036,060371835103000,060371835103001,060371835103003,060371835103004,,
34.1171,-118.2033,060371835103000,060371835103003,,,,
34.1171,-118.1827,060371831011008,060371831011002,,,,
34.1172,-118.3903,060372611011007,060372611011004,060372611011008,060372611011009,,
34.1172,-118.3569,060371941011015,060371941011011,060371941021007,060371941021000,,
34.1172,-118.351,060371941011002,060371941011012,,,,
34.1172,-118.3196,060371894003000,,,,,
34.1172,-118.3157,060371893001001,060371893001002,,,,
34.1172,-118.2864,060371891021000,,,,,
34.1172,-118.2659,060371883003000,060371883003001,060371883003003,,,
34.1172,-118.2562,060371871012005,060371871011002,060371871011003,060371871012015,,
34.1172,-118.2188,060371862021003,060371862021005,,,,
34.1172,-118.2092,060371862032003,060371862032006,060371862032001,060371862032002,,
34.1172,-118.2074,060371862032000,,,,,
34.1172,-118.1957,060371836101004,060371836101005,060371836101007,060371836101006,,
34.1172,-118.1912,060371836201008,060371836201007,,,,
34.1172,-118.1798,060371831031004,060371831031007,060371831011003,060371831011006,,
34.1172,-118.1738,060371831041021,060371831032005,060371831041022,,,
34.1173,-118.4404,060372612002003,,,,,
34.1173,-118.422,060372611021000,060372611022006,060372611021007,,,
34.1173,-118.3379,060371897021003,060371897021002,060371897021001,,,
34.1173,-118.3299,060371897012002,060371896003000,060371896003003,060371897012005,,
34.1173,-118.2388,060371864011011,060371864011012,060371864011001,,,
34.1173,-118.2371,060371864011009,060371864011008,060371864011007,,,
34.1173,-118.2233,060371862021005,060371862021006,060371863021015,060371862021007,,
34.1173,-118.1991,060371835101000,060371835101001,060371833003012,,,
34.1173,-118.1768,060371831031005,060371831041021,060371831031009,,,
34.1173,-118.1739,060371831041021,060371831041022,,,,
34.1174,-118.4734,060372622001003,060372622001000,,,,
34.1174,-118.3894,060372611011004,060372611011009,060372611011008,,,
34.1174,-118.3753,060371941023003,060372611011000,,,,
34.1174,-118.3258,060371896003000,,,,,
34.1174,-118.2386,060371864011011,060371864011001,060371864011007,,,
34.1174,-118.2298,060371863021001,060371863021000,,,,
34.1174,-118.2103,060371862032005,060371862032007,060371862032006,060371862032002,,
34.1174,-118.1991,060371835101000,060371833003012,060371835101001,,,
34.1174,-118.1972,060371836101006,060371835101000,060371836101005,060371833003015,,
34.1174,-118.1861,060371836201000,060371832202005,,,,
34.1174,-118.1841,060371832202000,060371832202007,,,,
34.1175,-118.4251,060372611022007,,,,,
34.1175,-118.3866,060372611011004,,,,,
34.1175,-118.3726,060371941023003,060371941021004,,,,
34.1175,-118.3631,060371941021001,,,,,
34.1175,-118.3485,060371941011001,060371897021004,,,,
34.1175,-118.2293,060371863021000,060371863021001,,,,
34.1175,-118.1991,060371835101000,060371833003015,060371833003012,,,
34.1176,-118.4447,060372612001014,060372612001038,,,,
34.1176,-118.4209,060372611021000,,,,,
34.1176,-118.3561,060371941021000,060371941011010,060371941011011,,,
34.1176,-118.2612,060371871012009,060371871012010,060371871012013,060371871012012,,
34.1176,-118.2278,060371863021000,,,,,
34.1176,-118.2173,060371862011013,060371862011010,060371862031003,,,
34.1176,-118.2116,060371862032007,060371862032005,,,,
34.1176,-118.2012,060371835101001,060371833003012,060371833003011,060371835103000,,
34.1176,-118.1925,060371836201005,060371836201022,060371836201009,060371836201008,,
34.1176,-118.181,060371831011006,060371831011002,060371831011003,,,
34.1176,-118.1714,060371831032003,060371831032004,060371831032010,060371831032002,,
34.1177,-118.3829,060372611011000,060372611011004,,,,
34.1177,-118.2738,060371882021001,060371882021002,060371882021000,,,
34.1177,-118.264,060371883003003,060371883002009,060371883002010,,,
34.1177,-118.2441,060371864011005,060371864011004,060371864011006,060371864011003,,
34.1177,-118.2347,060371863021013,060371864031001,060371864031003,060371863021012,060371864031000,
34.1177,-118.2224,060371862021003,060371862021004,060371862021005,,,
34.1177,-118.1871,060371832202005,060371836201001,060371836201000,,,
34.1177,-118.178,060371831031005,060371831031003,060371831031009,060371831031004,,
34.1177,-118.1731,060371831032004,060371831041021,060371831032005,,,
34.1178,-118.3215,060371894003000,060371894003001,,,,
34.1178,-118.2845,060371882022009,,,,,
34.1178,-118.2611,060371871012009,,,,,
34.1178,-118.2584,060371871012015,060371871012014,,,,
34.1178,-118.2554,060371871011001,060371871011002,060371871012004,060371871012005,,
34.1178,-118.2488,060371864012008,060371864012002,,,,
34.1178,-118.2416,060371864012015,060371864011003,,,,
34.1178,-118.2336,060371863021010,060371863021013,060371863021011,060371863021003,,
34.1178,-118.2064,060371835103002,,,,,
34.1179,-118.4658,060372622001000,,,,,
34.1179,-118.3243,060371894003001,,,,,
34.1179,-118.293,060379800091039,,,,,
34.1179,-118.2787,060371882022003,060371882022002,060371882022005,,,
34.1179,-118.261,060371871012009,,,,,
34.1179,-118.2451,060371864011005,,,,,
34.1179,-118.2378,060371864011001,060371864011007,060371864011000,,,
34.1179,-118.226,060371863021001,060371863021000,,,,
34.1179,-118.2129,060371862011013,060371862032005,060371862032007,,,
34.1179,-118.194,060371836101003,060371836201005,060371836101004,060371836201009,,
34.1179,-118.1909,060371836201003,060371836201002,060371836201022,060371836201006,,
34.1179,-118.1835,060371831011002,060371832202007,060371832202000,,,
34.118,-118.2932,060379800091039,,,,,
34.118,-118.2707,060379800091077,,,,,
34.118,-118.2648,060371883003003,060371883003010,060371883003001,,,
34.118,-118.2284,060371863021000,,,,,
34.118,-118.2184,060371862011010,,,,,
34.118,-118.1762,060371831031006,060371831041021,060371831031005,,,
34.1181,-118.4041,060372611012004,060372611012003,,,,
34.1181,-118.3485,060371897021004,060371941011000,060371941011001,,,
34.1181,-118.3123,060371893001000,,,,,
34.1181,-118.2763,060371882022004,060371882022003,060371882021004,,,
34.1181,-118.2412,060371864011002,060371864011012,060371864011003,060371864012015,,
34.1181,-118.2213,060371862021003,060371862021002,,,,
34.1181,-118.2033,060371833003011,060371835103000,060371833003010,060371835103001,,
34.1181,-118.1955,060371836101005,060371836101002,060371836101004,060371836101003,,
34.1181,-118.1894,060371836201002,060371832202006,060371836201001,060371832202005,,
34.1181,-118.1793,060371831031004,060371831011003,060371831031003,060371831011004,,
34.1182,-118.3954,060372611011007,,,,,
34.1182,-118.3823,060372611011000,,,,,
34.1182,-118.3699,060371941021004,,,,,
34.1182,-118.3695,060371941021000,,,,,
34.1182,-118.3134,060371893001000,060371893001001,060371893001002,,,
34.1182,-118.2129,060371862032005,060371834011008,060371862011013,,,
34.1183,-118.3807,060372611011001,060372611011000,,,,
34.1183,-118.3754,060371941023003,,,,,
34.1183,-118.3651,060371941021003,060371941021002,,,,
34.1183,-118.3422,060371897021003,060371897021004,,,,
34.1183,-118.3176,060371894001022,060371894001021,,,,
34.1183,-118.2942,060379800091039,060379800091101,,,,
34.1183,-118.2817,060371882022006,060371882022007,060371882022005,,,
34.1183,-118.2737,060371882022001,060371882021001,,,,
34.1183,-118.2605,060371871012008,060371871012009,,,,
34.1183,-118.2224,060371862021002,060371862021003,,,,
34.1183,-118.2208,060371862021002,060371862021003,,,,
34.1183,-118.2151,060371862011013,060371862011012,,,,
34.1183,-118.21,060371862032004,060371862032005,060371862032006,,,
34.1184,-118.3178,060371894001021,060371894001022,,,,
34.1184,-118.2948,060379800091101,060379800091102,,,,
34.1184,-118.2577,060371871012015,060371871012005,,,,
34.1184,-118.2454,060371864012001,060371864011005,,,,
34.1184,-118.2286,060371863021001,,,,,
34.1184,-118.2246,060371863021000,060371863021001,,,,
34.1184,-118.197,060371833003014,060371833003015,060371836101002,060371836101005,,
34.1184,-118.1908,060371832203010,060371836201003,060371832202006,060371836201002,,
34.1184,-118.1722,060371831041023,060371831032003,060371831032004,,,
34.1185,-118.3987,060372611012003,,,,,
34.1185,-118.3714,060371941021004,,,,,
34.1185,-118.3637,060371941021002,,,,,
34.1185,-118.3618,060371941021000,060371941021002,060371941021001,,,
34.1185,-118.3542,060371941011012,,,,,
34.1185,-118.3244,060371894003001,060371896003000,,,,
34.1185,-118.3197,060371894003000,,,,,
